timestamp,event,total_in,total_out,occupancy
2025-07-18 19:15:00,OUT,59,56,3
2025-07-18 19:28:00,IN,60,56,4
2025-07-18 19:35:00,OUT,60,57,3
2025-07-18 19:50:00,OUT,60,58,2
2025-07-18 20:10:00,OUT,60,59,1
2025-07-18 20:11:00,OUT,60,60,0
2025-07-29 08:00:00,IN,1,0,1
2025-07-29 08:06:00,OUT,1,1,0
2025-07-29 08:20:00,IN,2,1,1
2025-07-29 08:28:00,OUT,2,2,0
2025-07-29 08:34:00,IN,3,2,1
2025-07-29 08:48:00,IN,4,2,2
2025-07-29 09:02:00,IN,5,2,3
2025-07-29 09:10:00,OUT,5,3,2
2025-07-29 09:12:00,IN,6,3,3
2025-07-29 09:20:00,OUT,6,4,2
2025-07-29 09:25:00,IN,7,4,3
2025-07-29 09:29:00,OUT,7,5,2
2025-07-29 09:37:00,IN,8,5,3
2025-07-29 09:42:00,IN,9,5,4
2025-07-29 09:44:00,IN,10,5,5
2025-07-29 09:47:00,OUT,10,6,4
2025-07-29 09:53:00,IN,11,6,5
2025-07-29 09:56:00,OUT,11,7,4
2025-07-29 10:01:00,IN,12,7,5
2025-07-29 10:08:00,IN,13,7,6
2025-07-29 10:12:00,IN,14,7,7
2025-07-29 10:20:00,IN,15,7,8
2025-07-29 10:22:00,IN,16,7,9
2025-07-29 10:25:00,IN,17,7,10
2025-07-29 10:29:00,IN,18,7,11
2025-07-29 10:37:00,IN,19,7,12
2025-07-29 10:43:00,IN,20,7,13
2025-07-29 10:45:00,IN,21,7,14
2025-07-29 10:52:00,OUT,21,8,13
2025-07-29 10:54:00,OUT,21,9,12
2025-07-29 10:57:00,IN,22,9,13
2025-07-29 11:04:00,IN,23,9,14
2025-07-29 11:06:00,OUT,23,10,13
2025-07-29 11:11:00,IN,24,10,14
2025-07-29 11:18:00,IN,25,10,15
2025-07-29 11:24:00,IN,26,10,16
2025-07-29 11:32:00,IN,27,10,17
2025-07-29 11:40:00,OUT,27,11,16
2025-07-29 11:48:00,OUT,27,12,15
2025-07-29 11:51:00,OUT,27,13,14
2025-07-29 11:55:00,OUT,27,14,13
2025-07-29 11:59:00,OUT,27,15,12
2025-07-29 12:03:00,IN,28,15,13
2025-07-29 12:12:00,OUT,28,16,12
2025-07-29 12:19:00,IN,29,16,13
2025-07-29 12:31:00,OUT,29,17,12
2025-07-29 12:46:00,IN,30,17,13
2025-07-29 13:01:00,IN,31,17,14
2025-07-29 13:06:00,IN,32,17,15
2025-07-29 13:19:00,OUT,32,18,14
2025-07-29 13:24:00,IN,33,18,15
2025-07-29 13:32:00,OUT,33,19,14
2025-07-29 13:37:00,OUT,33,20,13
2025-07-29 13:42:00,IN,34,20,14
2025-07-29 13:53:00,IN,35,20,15
2025-07-29 14:02:00,IN,36,20,16
2025-07-29 14:04:00,OUT,36,21,15
2025-07-29 14:12:00,IN,37,21,16
2025-07-29 14:17:00,OUT,37,22,15
2025-07-29 14:21:00,OUT,37,23,14
2025-07-29 14:29:00,IN,38,23,15
2025-07-29 14:32:00,IN,39,23,16
2025-07-29 14:40:00,OUT,39,24,15
2025-07-29 14:44:00,IN,40,24,16
2025-07-29 14:51:00,OUT,40,25,15
2025-07-29 14:57:00,OUT,40,26,14
2025-07-29 14:59:00,IN,41,26,15
2025-07-29 15:02:00,OUT,41,27,14
2025-07-29 15:04:00,OUT,41,28,13
2025-07-29 15:09:00,IN,42,28,14
2025-07-29 15:15:00,OUT,42,29,13
2025-07-29 15:18:00,IN,43,29,14
2025-07-29 15:24:00,IN,44,29,15
2025-07-29 15:32:00,IN,45,29,16
2025-07-29 15:39:00,OUT,45,30,15
2025-07-29 15:44:00,OUT,45,31,14
2025-07-29 15:46:00,IN,46,31,15
2025-07-29 15:49:00,IN,47,31,16
2025-07-29 15:51:00,IN,48,31,17
2025-07-29 15:55:00,OUT,48,32,16
2025-07-29 16:02:00,OUT,48,33,15
2025-07-29 16:09:00,IN,49,33,16
2025-07-29 16:12:00,IN,50,33,17
2025-07-29 16:18:00,OUT,50,34,16
2025-07-29 16:20:00,OUT,50,35,15
2025-07-29 16:22:00,IN,51,35,16
2025-07-29 16:24:00,OUT,51,36,15
2025-07-29 16:31:00,IN,52,36,16
2025-07-29 16:37:00,OUT,52,37,15
2025-07-29 16:40:00,OUT,52,38,14
2025-07-29 16:48:00,OUT,52,39,13
2025-07-29 16:56:00,IN,53,39,14
2025-07-29 17:01:00,IN,54,39,15
2025-07-29 17:04:00,IN,55,39,16
2025-07-29 17:09:00,IN,56,39,17
2025-07-29 17:14:00,IN,57,39,18
2025-07-29 17:17:00,OUT,57,40,17
2025-07-29 17:22:00,OUT,57,41,16
2025-07-29 17:24:00,OUT,57,42,15
2025-07-29 17:27:00,OUT,57,43,14
2025-07-29 17:34:00,IN,58,43,15
2025-07-29 17:37:00,OUT,58,44,14
2025-07-29 17:40:00,OUT,58,45,13
2025-07-29 17:47:00,OUT,58,46,12
2025-07-29 17:51:00,OUT,58,47,11
2025-07-29 17:57:00,OUT,58,48,10
2025-07-29 18:00:00,IN,59,48,11
2025-07-29 18:10:00,OUT,59,49,10
2025-07-29 18:15:00,OUT,59,50,9
2025-07-29 18:22:00,OUT,59,51,8
2025-07-29 18:31:00,OUT,59,52,7
2025-07-29 18:45:00,OUT,59,53,6
2025-07-29 18:59:00,OUT,59,54,5
2025-07-29 19:09:00,OUT,59,55,4
2025-07-29 19:18:00,IN,60,55,5
2025-07-29 19:29:00,OUT,60,56,4
2025-07-29 19:37:00,IN,61,56,5
2025-07-29 19:50:00,IN,62,56,6
2025-07-29 20:09:00,OUT,62,57,5
2025-07-29 20:11:00,OUT,62,58,4
2025-07-29 20:15:00,OUT,62,59,3
2025-07-29 20:17:00,OUT,62,60,2
2025-07-29 20:18:00,OUT,62,61,1
2025-07-29 20:22:00,OUT,62,62,0
2025-08-05 08:00:00,IN,1,0,1
2025-08-05 08:14:00,OUT,1,1,0
2025-08-05 08:25:00,IN,2,1,1
2025-08-05 08:34:00,IN,3,1,2
2025-08-05 08:46:00,IN,4,1,3
2025-08-05 08:58:00,IN,5,1,4
2025-08-05 09:03:00,IN,6,1,5
2025-08-05 09:06:00,IN,7,1,6
2025-08-05 09:14:00,OUT,7,2,5
2025-08-05 09:17:00,IN,8,2,6
2025-08-05 09:22:00,OUT,8,3,5
2025-08-05 09:26:00,OUT,8,4,4
2025-08-05 09:33:00,OUT,8,5,3
2025-08-05 09:38:00,IN,9,5,4
2025-08-05 09:44:00,OUT,9,6,3
2025-08-05 09:51:00,IN,10,6,4
2025-08-05 09:56:00,IN,11,6,5
2025-08-05 10:00:00,IN,12,6,6
2025-08-05 10:02:00,IN,13,6,7
2025-08-05 10:09:00,OUT,13,7,6
2025-08-05 10:16:00,IN,14,7,7
2025-08-05 10:22:00,IN,15,7,8
2025-08-05 10:27:00,IN,16,7,9
2025-08-05 10:30:00,OUT,16,8,8
2025-08-05 10:38:00,IN,17,8,9
2025-08-05 10:41:00,OUT,17,9,8
2025-08-05 10:49:00,IN,18,9,9
2025-08-05 10:53:00,IN,19,9,10
2025-08-05 10:57:00,OUT,19,10,9
2025-08-05 11:00:00,IN,20,10,10
2025-08-05 11:04:00,IN,21,10,11
2025-08-05 11:06:00,IN,22,10,12
2025-08-05 11:14:00,IN,23,10,13
2025-08-05 11:19:00,IN,24,10,14
2025-08-05 11:21:00,IN,25,10,15
2025-08-05 11:26:00,OUT,25,11,14
2025-08-05 11:33:00,IN,26,11,15
2025-08-05 11:40:00,OUT,26,12,14
2025-08-05 11:44:00,IN,27,12,15
2025-08-05 11:51:00,IN,28,12,16
2025-08-05 11:56:00,OUT,28,13,15
2025-08-05 12:02:00,OUT,28,14,14
2025-08-05 12:11:00,OUT,28,15,13
2025-08-05 12:21:00,IN,29,15,14
2025-08-05 12:31:00,IN,30,15,15
2025-08-05 12:43:00,IN,31,15,16
2025-08-05 12:54:00,OUT,31,16,15
2025-08-05 13:00:00,OUT,31,17,14
2025-08-05 13:08:00,OUT,31,18,13
2025-08-05 13:21:00,OUT,31,19,12
2025-08-05 13:29:00,IN,32,19,13
2025-08-05 13:37:00,OUT,32,20,12
2025-08-05 13:51:00,IN,33,20,13
2025-08-05 14:05:00,IN,34,20,14
2025-08-05 14:08:00,IN,35,20,15
2025-08-05 14:16:00,IN,36,20,16
2025-08-05 14:20:00,OUT,36,21,15
2025-08-05 14:24:00,IN,37,21,16
2025-08-05 14:31:00,OUT,37,22,15
2025-08-05 14:34:00,OUT,37,23,14
2025-08-05 14:37:00,IN,38,23,15
2025-08-05 14:45:00,IN,39,23,16
2025-08-05 14:48:00,IN,40,23,17
2025-08-05 14:56:00,OUT,40,24,16
2025-08-05 15:04:00,OUT,40,25,15
2025-08-05 15:09:00,IN,41,25,16
2025-08-05 15:14:00,OUT,41,26,15
2025-08-05 15:19:00,IN,42,26,16
2025-08-05 15:23:00,IN,43,26,17
2025-08-05 15:30:00,OUT,43,27,16
2025-08-05 15:37:00,OUT,43,28,15
2025-08-05 15:44:00,OUT,43,29,14
2025-08-05 15:50:00,OUT,43,30,13
2025-08-05 15:52:00,OUT,43,31,12
2025-08-05 15:55:00,IN,44,31,13
2025-08-05 15:59:00,IN,45,31,14
2025-08-05 16:04:00,OUT,45,32,13
2025-08-05 16:10:00,IN,46,32,14
2025-08-05 16:15:00,OUT,46,33,13
2025-08-05 16:20:00,IN,47,33,14
2025-08-05 16:22:00,IN,48,33,15
2025-08-05 16:26:00,IN,49,33,16
2025-08-05 16:29:00,OUT,49,34,15
2025-08-05 16:32:00,IN,50,34,16
2025-08-05 16:34:00,IN,51,34,17
2025-08-05 16:40:00,OUT,51,35,16
2025-08-05 16:43:00,OUT,51,36,15
2025-08-05 16:51:00,OUT,51,37,14
2025-08-05 16:56:00,OUT,51,38,13
2025-08-05 17:01:00,IN,52,38,14
2025-08-05 17:09:00,IN,53,38,15
2025-08-05 17:13:00,IN,54,38,16
2025-08-05 17:21:00,OUT,54,39,15
2025-08-05 17:23:00,IN,55,39,16
2025-08-05 17:25:00,OUT,55,40,15
2025-08-05 17:27:00,IN,56,40,16
2025-08-05 17:31:00,IN,57,40,17
2025-08-05 17:35:00,OUT,57,41,16
2025-08-05 17:39:00,OUT,57,42,15
2025-08-05 17:42:00,OUT,57,43,14
2025-08-05 17:47:00,IN,58,43,15
2025-08-05 17:50:00,IN,59,43,16
2025-08-05 17:57:00,IN,60,43,17
2025-08-05 18:03:00,IN,61,43,18
2025-08-05 18:17:00,OUT,61,44,17
2025-08-05 18:25:00,OUT,61,45,16
2025-08-05 18:33:00,OUT,61,46,15
2025-08-05 18:46:00,OUT,61,47,14
2025-08-05 18:56:00,OUT,61,48,13
2025-08-05 19:04:00,IN,62,48,14
2025-08-05 19:16:00,IN,63,48,15
2025-08-05 19:27:00,IN,64,48,16
2025-08-05 19:35:00,IN,65,48,17
2025-08-05 19:47:00,IN,66,48,18
2025-08-05 19:55:00,OUT,66,49,17
2025-08-05 20:08:00,OUT,66,50,16
2025-08-05 20:10:00,OUT,66,51,15
2025-08-05 20:13:00,OUT,66,52,14
2025-08-05 20:18:00,OUT,66,53,13
2025-08-05 20:19:00,OUT,66,54,12
2025-08-05 20:22:00,OUT,66,55,11
2025-08-05 20:26:00,OUT,66,56,10
2025-08-05 20:28:00,OUT,66,57,9
2025-08-05 20:32:00,OUT,66,58,8
2025-08-05 20:37:00,OUT,66,59,7
2025-08-05 20:40:00,OUT,66,60,6
2025-08-05 20:41:00,OUT,66,61,5
2025-08-05 20:46:00,OUT,66,62,4
2025-08-05 20:49:00,OUT,66,63,3
2025-08-05 20:51:00,OUT,66,64,2
2025-08-05 20:55:00,OUT,66,65,1
2025-08-05 20:56:00,OUT,66,66,0
2025-08-08 08:00:00,IN,1,0,1
2025-08-08 08:09:00,OUT,1,1,0
2025-08-08 08:15:00,IN,2,1,1
2025-08-08 08:27:00,IN,3,1,2
2025-08-08 08:32:00,OUT,3,2,1
2025-08-08 08:37:00,OUT,3,3,0
2025-08-08 08:44:00,IN,4,3,1
2025-08-08 08:57:00,IN,5,3,2
2025-08-08 09:09:00,IN,6,3,3
2025-08-08 09:12:00,IN,7,3,4
2025-08-08 09:18:00,IN,8,3,5
2025-08-08 09:20:00,OUT,8,4,4
2025-08-08 09:28:00,IN,9,4,5
2025-08-08 09:36:00,IN,10,4,6
2025-08-08 09:38:00,IN,11,4,7
2025-08-08 09:41:00,IN,12,4,8
2025-08-08 09:46:00,OUT,12,5,7
2025-08-08 09:53:00,OUT,12,6,6
2025-08-08 10:00:00,OUT,12,7,5
2025-08-08 10:04:00,IN,13,7,6
2025-08-08 10:11:00,OUT,13,8,5
2025-08-08 10:16:00,IN,14,8,6
2025-08-08 10:19:00,IN,15,8,7
2025-08-08 10:25:00,OUT,15,9,6
2025-08-08 10:33:00,IN,16,9,7
2025-08-08 10:37:00,IN,17,9,8
2025-08-08 10:44:00,OUT,17,10,7
2025-08-08 10:47:00,IN,18,10,8
2025-08-08 10:53:00,IN,19,10,9
2025-08-08 10:56:00,OUT,19,11,8
2025-08-08 11:02:00,IN,20,11,9
2025-08-08 11:09:00,IN,21,11,10
2025-08-08 11:15:00,IN,22,11,11
2025-08-08 11:23:00,OUT,22,12,10
2025-08-08 11:31:00,IN,23,12,11
2025-08-08 11:34:00,OUT,23,13,10
2025-08-08 11:37:00,OUT,23,14,9
2025-08-08 11:44:00,IN,24,14,10
2025-08-08 11:51:00,OUT,24,15,9
2025-08-08 11:56:00,IN,25,15,10
2025-08-08 12:01:00,IN,26,15,11
2025-08-08 12:15:00,IN,27,15,12
2025-08-08 12:23:00,OUT,27,16,11
2025-08-08 12:37:00,OUT,27,17,10
2025-08-08 12:42:00,OUT,27,18,9
2025-08-08 12:50:00,IN,28,18,10
2025-08-08 12:57:00,IN,29,18,11
2025-08-08 13:11:00,OUT,29,19,10
2025-08-08 13:24:00,OUT,29,20,9
2025-08-08 13:31:00,IN,30,20,10
2025-08-08 13:42:00,IN,31,20,11
2025-08-08 13:50:00,OUT,31,21,10
2025-08-08 13:58:00,IN,32,21,11
2025-08-08 14:08:00,IN,33,21,12
2025-08-08 14:14:00,OUT,33,22,11
2025-08-08 14:21:00,IN,34,22,12
2025-08-08 14:26:00,OUT,34,23,11
2025-08-08 14:32:00,OUT,34,24,10
2025-08-08 14:36:00,OUT,34,25,9
2025-08-08 14:42:00,OUT,34,26,8
2025-08-08 14:49:00,IN,35,26,9
2025-08-08 14:53:00,OUT,35,27,8
2025-08-08 15:00:00,IN,36,27,9
2025-08-08 15:07:00,IN,37,27,10
2025-08-08 15:14:00,IN,38,27,11
2025-08-08 15:19:00,OUT,38,28,10
2025-08-08 15:21:00,IN,39,28,11
2025-08-08 15:28:00,OUT,39,29,10
2025-08-08 15:34:00,IN,40,29,11
2025-08-08 15:36:00,IN,41,29,12
2025-08-08 15:42:00,IN,42,29,13
2025-08-08 15:48:00,IN,43,29,14
2025-08-08 15:50:00,IN,44,29,15
2025-08-08 15:52:00,OUT,44,30,14
2025-08-08 15:57:00,IN,45,30,15
2025-08-08 15:59:00,IN,46,30,16
2025-08-08 16:01:00,OUT,46,31,15
2025-08-08 16:05:00,IN,47,31,16
2025-08-08 16:11:00,OUT,47,32,15
2025-08-08 16:14:00,OUT,47,33,14
2025-08-08 16:18:00,OUT,47,34,13
2025-08-08 16:26:00,IN,48,34,14
2025-08-08 16:28:00,IN,49,34,15
2025-08-08 16:32:00,IN,50,34,16
2025-08-08 16:39:00,OUT,50,35,15
2025-08-08 16:47:00,IN,51,35,16
2025-08-08 16:52:00,IN,52,35,17
2025-08-08 16:57:00,OUT,52,36,16
2025-08-08 16:59:00,IN,53,36,17
2025-08-08 17:04:00,OUT,53,37,16
2025-08-08 17:11:00,OUT,53,38,15
2025-08-08 17:16:00,OUT,53,39,14
2025-08-08 17:18:00,IN,54,39,15
2025-08-08 17:21:00,IN,55,39,16
2025-08-08 17:29:00,OUT,55,40,15
2025-08-08 17:31:00,OUT,55,41,14
2025-08-08 17:36:00,IN,56,41,15
2025-08-08 17:39:00,OUT,56,42,14
2025-08-08 17:41:00,IN,57,42,15
2025-08-08 17:44:00,IN,58,42,16
2025-08-08 17:52:00,OUT,58,43,15
2025-08-08 17:58:00,OUT,58,44,14
2025-08-08 18:04:00,IN,59,44,15
2025-08-08 18:15:00,OUT,59,45,14
2025-08-08 18:30:00,IN,60,45,15
2025-08-08 18:38:00,IN,61,45,16
2025-08-08 18:47:00,OUT,61,46,15
2025-08-08 18:56:00,OUT,61,47,14
2025-08-08 19:01:00,IN,62,47,15
2025-08-08 19:13:00,OUT,62,48,14
2025-08-08 19:28:00,IN,63,48,15
2025-08-08 19:33:00,OUT,63,49,14
2025-08-08 19:40:00,OUT,63,50,13
2025-08-08 19:55:00,IN,64,50,14
2025-08-08 20:13:00,OUT,64,51,13
2025-08-08 20:15:00,OUT,64,52,12
2025-08-08 20:19:00,OUT,64,53,11
2025-08-08 20:22:00,OUT,64,54,10
2025-08-08 20:23:00,OUT,64,55,9
2025-08-08 20:25:00,OUT,64,56,8
2025-08-08 20:26:00,OUT,64,57,7
2025-08-08 20:30:00,OUT,64,58,6
2025-08-08 20:31:00,OUT,64,59,5
2025-08-08 20:34:00,OUT,64,60,4
2025-08-08 20:37:00,OUT,64,61,3
2025-08-08 20:40:00,OUT,64,62,2
2025-08-08 20:42:00,OUT,64,63,1
2025-08-08 20:44:00,OUT,64,64,0
2025-09-13 08:00:00,IN,1,0,1
2025-09-13 08:10:00,OUT,1,1,0
2025-09-13 08:16:00,IN,2,1,1
2025-09-13 08:25:00,IN,3,1,2
2025-09-13 08:37:00,IN,4,1,3
2025-09-13 08:48:00,IN,5,1,4
2025-09-13 08:57:00,IN,6,1,5
2025-09-13 09:06:00,OUT,6,2,4
2025-09-13 09:11:00,IN,7,2,5
2025-09-13 09:14:00,OUT,7,3,4
2025-09-13 09:16:00,OUT,7,4,3
2025-09-13 09:20:00,OUT,7,5,2
2025-09-13 09:25:00,IN,8,5,3
2025-09-13 09:29:00,IN,9,5,4
2025-09-13 09:33:00,IN,10,5,5
2025-09-13 09:40:00,OUT,10,6,4
2025-09-13 09:45:00,IN,11,6,5
2025-09-13 09:52:00,IN,12,6,6
2025-09-13 09:59:00,OUT,12,7,5
2025-09-13 10:03:00,IN,13,7,6
2025-09-13 10:09:00,OUT,13,8,5
2025-09-13 10:13:00,OUT,13,9,4
2025-09-13 10:18:00,OUT,13,10,3
2025-09-13 10:24:00,IN,14,10,4
2025-09-13 10:30:00,OUT,14,11,3
2025-09-13 10:36:00,OUT,14,12,2
2025-09-13 10:38:00,OUT,14,13,1
2025-09-13 10:42:00,IN,15,13,2
2025-09-13 10:44:00,IN,16,13,3
2025-09-13 10:46:00,IN,17,13,4
2025-09-13 10:51:00,IN,18,13,5
2025-09-13 10:58:00,OUT,18,14,4
2025-09-13 11:02:00,IN,19,14,5
2025-09-13 11:08:00,IN,20,14,6
2025-09-13 11:14:00,IN,21,14,7
2025-09-13 11:17:00,IN,22,14,8
2025-09-13 11:20:00,IN,23,14,9
2025-09-13 11:26:00,OUT,23,15,8
2025-09-13 11:34:00,IN,24,15,9
2025-09-13 11:41:00,OUT,24,16,8
2025-09-13 11:45:00,IN,25,16,9
2025-09-13 11:48:00,OUT,25,17,8
2025-09-13 11:52:00,OUT,25,18,7
2025-09-13 11:58:00,IN,26,18,8
2025-09-13 12:03:00,IN,27,18,9
2025-09-13 12:15:00,IN,28,18,10
2025-09-13 12:23:00,IN,29,18,11
2025-09-13 12:35:00,OUT,29,19,10
2025-09-13 12:43:00,OUT,29,20,9
2025-09-13 12:58:00,IN,30,20,10
2025-09-13 13:07:00,IN,31,20,11
2025-09-13 13:19:00,IN,32,20,12
2025-09-13 13:33:00,IN,33,20,13
2025-09-13 13:48:00,IN,34,20,14
2025-09-13 13:59:00,OUT,34,21,13
2025-09-13 14:04:00,IN,35,21,14
2025-09-13 14:10:00,IN,36,21,15
2025-09-13 14:13:00,IN,37,21,16
2025-09-13 14:16:00,OUT,37,22,15
2025-09-13 14:20:00,OUT,37,23,14
2025-09-13 14:26:00,IN,38,23,15
2025-09-13 14:34:00,IN,39,23,16
2025-09-13 14:42:00,IN,40,23,17
2025-09-13 14:46:00,IN,41,23,18
2025-09-13 14:53:00,IN,42,23,19
2025-09-13 14:55:00,IN,43,23,20
2025-09-13 14:59:00,IN,44,23,21
2025-09-13 15:07:00,OUT,44,24,20
2025-09-13 15:14:00,OUT,44,25,19
2025-09-13 15:21:00,OUT,44,26,18
2025-09-13 15:28:00,OUT,44,27,17
2025-09-13 15:30:00,OUT,44,28,16
2025-09-13 15:38:00,IN,45,28,17
2025-09-13 15:46:00,OUT,45,29,16
2025-09-13 15:49:00,OUT,45,30,15
2025-09-13 15:57:00,OUT,45,31,14
2025-09-13 16:00:00,OUT,45,32,13
2025-09-13 16:03:00,IN,46,32,14
2025-09-13 16:09:00,IN,47,32,15
2025-09-13 16:11:00,OUT,47,33,14
2025-09-13 16:17:00,IN,48,33,15
2025-09-13 16:23:00,IN,49,33,16
2025-09-13 16:30:00,IN,50,33,17
2025-09-13 16:35:00,OUT,50,34,16
2025-09-13 16:37:00,OUT,50,35,15
2025-09-13 16:44:00,IN,51,35,16
2025-09-13 16:50:00,IN,52,35,17
2025-09-13 16:56:00,IN,53,35,18
2025-09-13 16:58:00,OUT,53,36,17
2025-09-13 17:04:00,OUT,53,37,16
2025-09-13 17:09:00,OUT,53,38,15
2025-09-13 17:17:00,OUT,53,39,14
2025-09-13 17:22:00,IN,54,39,15
2025-09-13 17:30:00,IN,55,39,16
2025-09-13 17:32:00,IN,56,39,17
2025-09-13 17:37:00,OUT,56,40,16
2025-09-13 17:43:00,IN,57,40,17
2025-09-13 17:46:00,OUT,57,41,16
2025-09-13 17:51:00,OUT,57,42,15
2025-09-13 17:58:00,OUT,57,43,14
2025-09-13 18:01:00,IN,58,43,15
2025-09-13 18:07:00,IN,59,43,16
2025-09-13 18:19:00,OUT,59,44,15
2025-09-13 18:33:00,OUT,59,45,14
2025-09-13 18:48:00,IN,60,45,15
2025-09-13 19:03:00,OUT,60,46,14
2025-09-13 19:14:00,OUT,60,47,13
2025-09-13 19:20:00,IN,61,47,14
2025-09-13 19:33:00,OUT,61,48,13
2025-09-13 19:44:00,IN,62,48,14
2025-09-13 19:58:00,OUT,62,49,13
2025-09-13 20:09:00,OUT,62,50,12
2025-09-13 20:14:00,OUT,62,51,11
2025-09-13 20:19:00,OUT,62,52,10
2025-09-13 20:22:00,OUT,62,53,9
2025-09-13 20:25:00,OUT,62,54,8
2025-09-13 20:30:00,OUT,62,55,7
2025-09-13 20:33:00,OUT,62,56,6
2025-09-13 20:37:00,OUT,62,57,5
2025-09-13 20:40:00,OUT,62,58,4
2025-09-13 20:44:00,OUT,62,59,3
2025-09-13 20:46:00,OUT,62,60,2
2025-09-13 20:48:00,OUT,62,61,1
2025-09-13 20:49:00,OUT,62,62,0
2025-09-19 08:00:00,IN,1,0,1
2025-09-19 08:12:00,IN,2,0,2
2025-09-19 08:25:00,OUT,2,1,1
2025-09-19 08:37:00,IN,3,1,2
2025-09-19 08:46:00,IN,4,1,3
2025-09-19 08:55:00,OUT,4,2,2
2025-09-19 09:06:00,OUT,4,3,1
2025-09-19 09:11:00,OUT,4,4,0
2025-09-19 09:16:00,IN,5,4,1
2025-09-19 09:18:00,IN,6,4,2
2025-09-19 09:25:00,IN,7,4,3
2025-09-19 09:30:00,IN,8,4,4
2025-09-19 09:34:00,IN,9,4,5
2025-09-19 09:39:00,IN,10,4,6
2025-09-19 09:42:00,IN,11,4,7
2025-09-19 09:49:00,IN,12,4,8
2025-09-19 09:51:00,OUT,12,5,7
2025-09-19 09:58:00,OUT,12,6,6
2025-09-19 10:00:00,IN,13,6,7
2025-09-19 10:03:00,OUT,13,7,6
2025-09-19 10:08:00,OUT,13,8,5
2025-09-19 10:12:00,IN,14,8,6
2025-09-19 10:15:00,IN,15,8,7
2025-09-19 10:20:00,OUT,15,9,6
2025-09-19 10:28:00,OUT,15,10,5
2025-09-19 10:36:00,IN,16,10,6
2025-09-19 10:40:00,IN,17,10,7
2025-09-19 10:46:00,OUT,17,11,6
2025-09-19 10:49:00,OUT,17,12,5
2025-09-19 10:56:00,IN,18,12,6
2025-09-19 11:04:00,OUT,18,13,5
2025-09-19 11:09:00,OUT,18,14,4
2025-09-19 11:11:00,IN,19,14,5
2025-09-19 11:13:00,IN,20,14,6
2025-09-19 11:19:00,IN,21,14,7
2025-09-19 11:23:00,OUT,21,15,6
2025-09-19 11:25:00,IN,22,15,7
2025-09-19 11:29:00,IN,23,15,8
2025-09-19 11:34:00,OUT,23,16,7
2025-09-19 11:36:00,OUT,23,17,6
2025-09-19 11:38:00,IN,24,17,7
2025-09-19 11:41:00,IN,25,17,8
2025-09-19 11:45:00,OUT,25,18,7
2025-09-19 11:48:00,IN,26,18,8
2025-09-19 11:54:00,OUT,26,19,7
2025-09-19 12:01:00,OUT,26,20,6
2025-09-19 12:06:00,IN,27,20,7
2025-09-19 12:15:00,OUT,27,21,6
2025-09-19 12:20:00,OUT,27,22,5
2025-09-19 12:34:00,IN,28,22,6
2025-09-19 12:49:00,IN,29,22,7
2025-09-19 12:54:00,OUT,29,23,6
2025-09-19 13:09:00,IN,30,23,7
2025-09-19 13:20:00,OUT,30,24,6
2025-09-19 13:25:00,IN,31,24,7
2025-09-19 13:31:00,IN,32,24,8
2025-09-19 13:41:00,OUT,32,25,7
2025-09-19 13:48:00,OUT,32,26,6
2025-09-19 13:54:00,OUT,32,27,5
2025-09-19 14:02:00,IN,33,27,6
2025-09-19 14:04:00,OUT,33,28,5
2025-09-19 14:11:00,IN,34,28,6
2025-09-19 14:18:00,OUT,34,29,5
2025-09-19 14:26:00,OUT,34,30,4
2025-09-19 14:29:00,IN,35,30,5
2025-09-19 14:31:00,IN,36,30,6
2025-09-19 14:33:00,IN,37,30,7
2025-09-19 14:37:00,IN,38,30,8
2025-09-19 14:42:00,IN,39,30,9
2025-09-19 14:50:00,OUT,39,31,8
2025-09-19 14:56:00,IN,40,31,9
2025-09-19 15:01:00,OUT,40,32,8
2025-09-19 15:03:00,IN,41,32,9
2025-09-19 15:10:00,IN,42,32,10
2025-09-19 15:16:00,IN,43,32,11
2025-09-19 15:20:00,IN,44,32,12
2025-09-19 15:28:00,OUT,44,33,11
2025-09-19 15:36:00,IN,45,33,12
2025-09-19 15:43:00,OUT,45,34,11
2025-09-19 15:45:00,OUT,45,35,10
2025-09-19 15:52:00,OUT,45,36,9
2025-09-19 15:57:00,OUT,45,37,8
2025-09-19 16:05:00,OUT,45,38,7
2025-09-19 16:07:00,IN,46,38,8
2025-09-19 16:10:00,OUT,46,39,7
2025-09-19 16:12:00,OUT,46,40,6
2025-09-19 16:17:00,IN,47,40,7
2025-09-19 16:20:00,IN,48,40,8
2025-09-19 16:22:00,IN,49,40,9
2025-09-19 16:27:00,OUT,49,41,8
2025-09-19 16:33:00,OUT,49,42,7
2025-09-19 16:38:00,OUT,49,43,6
2025-09-19 16:40:00,IN,50,43,7
2025-09-19 16:42:00,IN,51,43,8
2025-09-19 16:46:00,IN,52,43,9
2025-09-19 16:53:00,IN,53,43,10
2025-09-19 16:57:00,IN,54,43,11
2025-09-19 17:00:00,OUT,54,44,10
2025-09-19 17:05:00,OUT,54,45,9
2025-09-19 17:09:00,OUT,54,46,8
2025-09-19 17:11:00,OUT,54,47,7
2025-09-19 17:19:00,OUT,54,48,6
2025-09-19 17:23:00,IN,55,48,7
2025-09-19 17:26:00,IN,56,48,8
2025-09-19 17:32:00,IN,57,48,9
2025-09-19 17:34:00,IN,58,48,10
2025-09-19 17:39:00,OUT,58,49,9
